CID,CYCLE,INDVIS,ORG_NAME,PACS,TOTAL,SOURCE
N00001821,2020,0,NorPAC,20000,20000
N00001821,2020,2500,Seafarers International Union,17500,20000
N00001821,2020,18500,MacAndrews & Forbes,0,18500
N00001971,2020,50100,WilmerHale Llp,0,50100
N00001971,2020,4000,Pitney Bowes Inc,7000,11000
N00001971,2020,20,Amazon.com,10000,10020
N00001971,2020,8400,Certain Software Inc,0,8400
N00001971,2020,8400,Masimo Corp,0,8400
N00001971,2020,4823,Bank of America,3500,8323
N00001971,2020,8100,Alexandria Community Trust,0,8100
N00001971,2020,8100,Barbara A Stiefel Foundation,0,8100
N00001971,2020,7800,Law Offices of Peter G Angelos,0,7800
N00001971,2020,0,Seafarers International Union,7500,7500
N00002097,2022,34800,C3.Ai,0,34800
N00002097,2022,28100,Visa Inc,5000,33100
N00002097,2022,30800,Paladin Capital Group,0,30800
N00002097,2022,16600,Microsoft Corp,5000,21600
N00002097,2022,21400,Democracy Engine,0,21400
N00002097,2022,19100,Generation Investment Management,0,19100
N00002097,2022,18400,Estes Express Lines,0,18400
N00002097,2022,13000,CGI Group,5000,18000
N00002097,2022,17400,"Kleiner, Perkins et al",0,17400
N00002097,2022,5000,Booz Allen Hamilton,10000,15000
N00002097,2022,100451,"Wachtell, Lipton et al",0,100451
N00002097,2022,64553,Apollo Global Management,0,64553
N00002097,2022,43400,Goldman Sachs,6000,49400
N00002097,2022,44896,Amazon.com,4000,48896
N00002097,2022,39682,"Akin, Gump et al",4024,43706
N00002097,2022,41496,Covington & Burling,0,41496
N00002097,2022,33200,WPP Group,5050,38250
N00002097,2022,26295,Truist Financial,10000,36295
N00002097,2022,31205,MasterCard Inc,5000,36205
N00002097,2022,35865,Sullivan & Cromwell,0,35865
N00002097,2020,34800,C3.Ai,0,34800
N00002097,2020,28100,Visa Inc,5000,33100
N00002097,2020,30800,Paladin Capital Group,0,30800
N00002097,2020,16600,Microsoft Corp,5000,21600
N00002097,2020,21400,Democracy Engine,0,21400
N00002097,2020,19100,Generation Investment Management,0,19100
N00002097,2020,18400,Estes Express Lines,0,18400
N00002097,2020,13000,CGI Group,5000,18000
N00002097,2020,17400,"Kleiner, Perkins et al",0,17400
N00002097,2020,5000,Booz Allen Hamilton,10000,15000
N00002097,2020,100451,"Wachtell, Lipton et al",0,100451
N00002097,2020,64553,Apollo Global Management,0,64553
N00002097,2020,43400,Goldman Sachs,6000,49400
N00002097,2020,44896,Amazon.com,4000,48896
N00002097,2020,39682,"Akin, Gump et al",4024,43706
N00002097,2020,41496,Covington & Burling,0,41496
N00002097,2020,33200,WPP Group,5050,38250
N00002097,2020,26295,Truist Financial,10000,36295
N00002097,2020,31205,MasterCard Inc,5000,36205
N00002097,2020,35865,Sullivan & Cromwell,0,35865
N00002147,2022,5450,Dominion Energy,7500,12950
N00002147,2022,11600,Northrop Grumman,0,11600
N00002147,2022,11600,US Government,0,11600
N00002147,2022,10800,Thegroup,0,10800
N00002147,2022,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002147,2022,0,American Federation of Teachers,10000,10000
N00002147,2022,0,Forward Together PAC,10000,10000
N00002147,2022,0,National Education Assn,10000,10000
N00002147,2022,0,Operating Engineers Union,10000,10000
N00002147,2022,5000,Service Employees International Union,5000,10000
N00002147,2022,8950,Dominion Energy,7500,16450
N00002147,2022,16000,ECPI College of Technology,0,16000
N00002147,2022,5000,Service Employees International Union,10000,15000
N00002147,2022,2000,Amazon.com,10000,12000
N00002147,2022,11200,Lyft Inc,0,11200
N00002147,2022,250,American Federation of State/Cnty/Munic Employees,10000,10250
N00002147,2022,250,American Federation of Teachers,10000,10250
N00002147,2022,10100,"Patten, Wornom et al",0,10100
N00002147,2022,0,American Assn of Orthodontists,10000,10000
N00002147,2022,0,Communications Workers of America,10000,10000
N00002147,2020,5450,Dominion Energy,7500,12950
N00002147,2020,11600,Northrop Grumman,0,11600
N00002147,2020,11600,US Government,0,11600
N00002147,2020,10800,Thegroup,0,10800
N00002147,2020,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002147,2020,0,American Federation of Teachers,10000,10000
N00002147,2020,0,Forward Together PAC,10000,10000
N00002147,2020,0,National Education Assn,10000,10000
N00002147,2020,0,Operating Engineers Union,10000,10000
N00002147,2020,5000,Service Employees International Union,5000,10000
N00002147,2020,8950,Dominion Energy,7500,16450
N00002147,2020,16000,ECPI College of Technology,0,16000
N00002147,2020,5000,Service Employees International Union,10000,15000
N00002147,2020,2000,Amazon.com,10000,12000
N00002147,2020,11200,Lyft Inc,0,11200
N00002147,2020,250,American Federation of State/Cnty/Munic Employees,10000,10250
N00002147,2020,250,American Federation of Teachers,10000,10250
N00002147,2020,10100,"Patten, Wornom et al",0,10100
N00002147,2020,0,American Assn of Orthodontists,10000,10000
N00002147,2020,0,Communications Workers of America,10000,10000
N00002260,2022,0,Marine Engineers Beneficial Assn,6000,6000
N00002260,2022,2900,Sierra Nevada Corp,3000,5900
N00002260,2022,0,Amalgamated Transit Union,5000,5000
N00002260,2022,0,American Federation of State/Cnty/Munic Employees,5000,5000
N00002260,2022,0,American Federation of Teachers,5000,5000
N00002260,2022,0,BASF SE,5000,5000
N00002260,2022,0,Deloitte LLP,5000,5000
N00002260,2022,0,Delta Air Lines,5000,5000
N00002260,2022,0,Duke Energy,5000,5000
N00002260,2022,0,Machinists/Aerospace Workers Union,5000,5000
N00002260,2022,39870,Duke University,0,39870
N00002260,2022,28128,University of North Carolina,0,28128
N00002260,2022,0,Seafarers International Union,20000,20000
N00002260,2022,0,Marine Engineers Beneficial Assn,14000,14000
N00002260,2022,12230,SAS Institute,0,12230
N00002260,2022,0,Raytheon Technologies,12000,12000
N00002260,2022,0,Air Line Pilots Assn,10000,10000
N00002260,2022,0,Aircraft Owners & Pilots Assn,10000,10000
N00002260,2022,0,Amalgamated Transit Union,10000,10000
N00002260,2022,0,American Assn for Justice,10000,10000
N00002260,2020,0,Marine Engineers Beneficial Assn,6000,6000
N00002260,2020,2900,Sierra Nevada Corp,3000,5900
N00002260,2020,0,Amalgamated Transit Union,5000,5000
N00002260,2020,0,American Federation of State/Cnty/Munic Employees,5000,5000
N00002260,2020,0,American Federation of Teachers,5000,5000
N00002260,2020,0,BASF SE,5000,5000
N00002260,2020,0,Deloitte LLP,5000,5000
N00002260,2020,0,Delta Air Lines,5000,5000
N00002260,2020,0,Duke Energy,5000,5000
N00002260,2020,0,Machinists/Aerospace Workers Union,5000,5000
N00002260,2020,39870,Duke University,0,39870
N00002260,2020,28128,University of North Carolina,0,28128
N00002260,2020,0,Seafarers International Union,20000,20000
N00002260,2020,0,Marine Engineers Beneficial Assn,14000,14000
N00002260,2020,12230,SAS Institute,0,12230
N00002260,2020,0,Raytheon Technologies,12000,12000
N00002260,2020,0,Air Line Pilots Assn,10000,10000
N00002260,2020,0,Aircraft Owners & Pilots Assn,10000,10000
N00002260,2020,0,Amalgamated Transit Union,10000,10000
N00002260,2020,0,American Assn for Justice,10000,10000
N00002408,2022,57700,American Israel Public Affairs Cmte,7900,65600
N00002408,2022,16500,Thegroup,0,16500
N00002408,2022,5800,Berkshire Hathaway,10000,15800
N00002408,2022,5900,Microsoft Corp,7500,13400
N00002408,2022,3000,Dell Technologies,10000,13000
N00002408,2022,2900,AFLAC Inc,10000,12900
N00002408,2022,2000,Dominion Energy,10000,12000
N00002408,2022,11600,Capital Funding Group,0,11600
N00002408,2022,11600,DISH Network,0,11600
N00002408,2022,11600,Nephron Pharmaceuticals,0,11600
N00002408,2022,48000,Votesane PAC,0,48000
N00002408,2022,31005,Cox Enterprises,10000,41005
N00002408,2022,24925,AFLAC Inc,10000,34925
N00002408,2022,34229,Motley Rice LLC,0,34229
N00002408,2022,22400,Anzu Partners,0,22400
N00002408,2022,14000,Prudential Financial,5000,19000
N00002408,2022,16800,Caribbean Cage,0,16800
N00002408,2022,11200,Facebook Inc,5000,16200
N00002408,2022,16200,Synergi Partners,0,16200
N00002408,2022,14100,"Nelson, Mullins et al",0,14100
N00002408,2020,57700,American Israel Public Affairs Cmte,7900,65600
N00002408,2020,16500,Thegroup,0,16500
N00002408,2020,5800,Berkshire Hathaway,10000,15800
N00002408,2020,5900,Microsoft Corp,7500,13400
N00002408,2020,3000,Dell Technologies,10000,13000
N00002408,2020,2900,AFLAC Inc,10000,12900
N00002408,2020,2000,Dominion Energy,10000,12000
N00002408,2020,11600,Capital Funding Group,0,11600
N00002408,2020,11600,DISH Network,0,11600
N00002408,2020,11600,Nephron Pharmaceuticals,0,11600
N00002408,2020,48000,Votesane PAC,0,48000
N00002408,2020,31005,Cox Enterprises,10000,41005
N00002408,2020,24925,AFLAC Inc,10000,34925
N00002408,2020,34229,Motley Rice LLC,0,34229
N00002408,2020,22400,Anzu Partners,0,22400
N00002408,2020,14000,Prudential Financial,5000,19000
N00002408,2020,16800,Caribbean Cage,0,16800
N00002408,2020,11200,Facebook Inc,5000,16200
N00002408,2020,16200,Synergi Partners,0,16200
N00002408,2020,14100,"Nelson, Mullins et al",0,14100
N00002577,2020,2102,Home Depot,10000,12102
N00002577,2020,10258,University of California,0,10258
N00002577,2020,51,Cardinal Health,10000,10051
N00002577,2020,0,Credit Union National Assn,10000,10000
N00002577,2020,2901,AT&T Inc,6500,9401
N00002577,2020,9333,"City of New York, NY",0,9333
N00002577,2020,0,American Society of Anesthesiologists,9000,9000
N00002577,2020,8251,Emory University,0,8251
N00002577,2020,8000,Simmons Hanly Conroy,0,8000
N00002577,2020,0,AFLAC Inc,7500,7500
N00002583,2020,25,Buxton Consulting,0,25
N00002583,2020,10,Vancouver Public Schools,0,10
N00002674,2022,28200,AFLAC Inc,10000,38200
N00002674,2022,23771,Digidems PAC,0,23771
N00002674,2022,8300,Frontline USA,7500,15800
N00002674,2022,6400,American Israel Public Affairs Cmte,7900,14300
N00002674,2022,14100,Thomas Usaf Group,0,14100
N00002674,2022,0,USA Rice Federation,11000,11000
N00002674,2022,500,Altria Group,10000,10500
N00002674,2022,500,National Rural Water Assn,10000,10500
N00002674,2022,0,Alabama Peanut Producers Assn,10000,10000
N00002674,2022,0,American Assn for Justice,10000,10000
N00002674,2022,6350,AFLAC Inc,10000,16350
N00002674,2022,0,Raytheon Technologies,13500,13500
N00002674,2022,50,Teamsters Union,10000,10050
N00002674,2022,0,Alabama Farmers Federation,10000,10000
N00002674,2022,0,Altria Group,10000,10000
N00002674,2022,0,American Crystal Sugar,10000,10000
N00002674,2022,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002674,2022,0,American Federation of Teachers,10000,10000
N00002674,2022,0,American Peanut Shellers Assn,10000,10000
N00002674,2022,0,American Pistachio Growers,10000,10000
N00002674,2020,28200,AFLAC Inc,10000,38200
N00002674,2020,23771,Digidems PAC,0,23771
N00002674,2020,8300,Frontline USA,7500,15800
N00002674,2020,6400,American Israel Public Affairs Cmte,7900,14300
N00002674,2020,14100,Thomas Usaf Group,0,14100
N00002674,2020,0,USA Rice Federation,11000,11000
N00002674,2020,500,Altria Group,10000,10500
N00002674,2020,500,National Rural Water Assn,10000,10500
N00002674,2020,0,Alabama Peanut Producers Assn,10000,10000
N00002674,2020,0,American Assn for Justice,10000,10000
N00002674,2020,6350,AFLAC Inc,10000,16350
N00002674,2020,0,Raytheon Technologies,13500,13500
N00002674,2020,50,Teamsters Union,10000,10050
N00002674,2020,0,Alabama Farmers Federation,10000,10000
N00002674,2020,0,Altria Group,10000,10000
N00002674,2020,0,American Crystal Sugar,10000,10000
N00002674,2020,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002674,2020,0,American Federation of Teachers,10000,10000
N00002674,2020,0,American Peanut Shellers Assn,10000,10000
N00002674,2020,0,American Pistachio Growers,10000,10000
N00002763,2022,150,World Radomes,0,150
N00002763,2022,500,Raytheon Technologies,0,500
N00002763,2022,291,Maloney-Solutions,0,291
N00002763,2022,200,Innovacorium Inc,0,200
N00002763,2022,127,Uf,0,127
N00002763,2022,100,Florida Cancer Specialists,0,100
N00002763,2022,100,Society of Women Engineers,0,100
N00002763,2022,100,Umich,0,100
N00002763,2022,100,US Dept of State,0,100
N00002763,2022,67,University of Florida,0,67
N00002763,2022,60,Travel Nurse,0,60
N00002763,2020,150,World Radomes,0,150
N00002763,2020,500,Raytheon Technologies,0,500
N00002763,2020,291,Maloney-Solutions,0,291
N00002763,2020,200,Innovacorium Inc,0,200
N00002763,2020,127,Uf,0,127
N00002763,2020,100,Florida Cancer Specialists,0,100
N00002763,2020,100,Society of Women Engineers,0,100
N00002763,2020,100,Umich,0,100
N00002763,2020,100,US Dept of State,0,100
N00002763,2020,67,University of Florida,0,67
N00002763,2020,60,Travel Nurse,0,60
N00002884,2022,0,PLS Financial Services,1000,1000
N00002884,2022,0,Hastings for Congress,0,0
N00002884,2022,12500,US Sugar,9500,22000
N00002884,2022,16800,Fanjul Corp,0,16800
N00002884,2022,0,National Assn of Realtors,11000,11000
N00002884,2022,0,American Crystal Sugar,10000,10000
N00002884,2022,10000,Amscot Financial,0,10000
N00002884,2022,0,Comcast Corp,10000,10000
N00002884,2022,0,International Brotherhood of Electrical Workers,10000,10000
N00002884,2022,0,Machinists/Aerospace Workers Union,10000,10000
N00002884,2022,0,National Air Traffic Controllers Assn,10000,10000
N00002884,2022,0,Sea Change Leadership PAC,10000,10000
N00002884,2020,0,PLS Financial Services,1000,1000
N00002884,2020,0,Hastings for Congress,0,0
N00002884,2020,12500,US Sugar,9500,22000
N00002884,2020,16800,Fanjul Corp,0,16800
N00002884,2020,0,National Assn of Realtors,11000,11000
N00002884,2020,0,American Crystal Sugar,10000,10000
N00002884,2020,10000,Amscot Financial,0,10000
N00002884,2020,0,Comcast Corp,10000,10000
N00002884,2020,0,International Brotherhood of Electrical Workers,10000,10000
N00002884,2020,0,Machinists/Aerospace Workers Union,10000,10000
N00002884,2020,0,National Air Traffic Controllers Assn,10000,10000
N00002884,2020,0,Sea Change Leadership PAC,10000,10000
N00002893,2022,44400,American Israel Public Affairs Cmte,4200,48600
N00002893,2022,24500,Pro-Israel America PAC,0,24500
N00002893,2022,2500,US Sugar,10000,12500
N00002893,2022,11600,Mack Construction,0,11600
N00002893,2022,11600,Prospect Hotel Advisors,0,11600
N00002893,2022,10800,St George'S University,0,10800
N00002893,2022,0,American Assn for Justice,10000,10000
N00002893,2022,0,American Crystal Sugar,10000,10000
N00002893,2022,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002893,2022,0,American Federation of Teachers,10000,10000
N00002893,2022,22400,Southern Glazer's Wine & Spirits,5000,27400
N00002893,2022,22400,Fanjul Corp,0,22400
N00002893,2022,17800,Pro-israel America PAC,2000,19800
N00002893,2022,14000,Tate Development,0,14000
N00002893,2022,13900,Therapeutics MD,0,13900
N00002893,2022,11200,Beach Point Capital Management,0,11200
N00002893,2022,11200,Greenstreet Partners,0,11200
N00002893,2022,11200,Prospect Hotel Advisors,0,11200
N00002893,2022,500,International Brotherhood of Electrical Workers,10000,10500
N00002893,2022,250,American Assn for Justice,10000,10250
N00002893,2020,44400,American Israel Public Affairs Cmte,4200,48600
N00002893,2020,24500,Pro-Israel America PAC,0,24500
N00002893,2020,2500,US Sugar,10000,12500
N00002893,2020,11600,Mack Construction,0,11600
N00002893,2020,11600,Prospect Hotel Advisors,0,11600
N00002893,2020,10800,St George'S University,0,10800
N00002893,2020,0,American Assn for Justice,10000,10000
N00002893,2020,0,American Crystal Sugar,10000,10000
N00002893,2020,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00002893,2020,0,American Federation of Teachers,10000,10000
N00002893,2020,22400,Southern Glazer's Wine & Spirits,5000,27400
N00002893,2020,22400,Fanjul Corp,0,22400
N00002893,2020,17800,Pro-israel America PAC,2000,19800
N00002893,2020,14000,Tate Development,0,14000
N00002893,2020,13900,Therapeutics MD,0,13900
N00002893,2020,11200,Beach Point Capital Management,0,11200
N00002893,2020,11200,Greenstreet Partners,0,11200
N00002893,2020,11200,Prospect Hotel Advisors,0,11200
N00002893,2020,500,International Brotherhood of Electrical Workers,10000,10500
N00002893,2020,250,American Assn for Justice,10000,10250
N00002942,2022,10000,Breakthru Beverage Group,0,10000
N00002942,2022,6250,Alakai Defense Systems,0,6250
N00002942,2022,6000,Van Scoyoc Assoc,0,6000
N00002942,2022,5800,Amscot Financial,0,5800
N00002942,2022,5800,Bluewater Partners,0,5800
N00002942,2022,5800,Cc1 Companies,0,5800
N00002942,2022,5800,Charles Rutenberg Realty,0,5800
N00002942,2022,5800,Joel M Weissman PA,0,5800
N00002942,2022,5800,Lombardi Properties,0,5800
N00002942,2022,5800,"Panza, Maurer & Maynard",0,5800
N00002942,2022,28000,Southern Glazer's Wine & Spirits,0,28000
N00002942,2022,22405,Morgan & Morgan,0,22405
N00002942,2022,535,L3Harris Technologies,20000,20535
N00002942,2022,19000,Breakthru Beverage Group,0,19000
N00002942,2022,17700,Blackstone Group,0,17700
N00002942,2022,7500,Service Employees International Union,10000,17500
N00002942,2022,16800,Seminole Tribe of Florida,0,16800
N00002942,2022,15900,"Panza, Maurer & Maynard",0,15900
N00002942,2022,0,Operating Engineers Union,15000,15000
N00002942,2022,4250,General Dynamics,10000,14250
N00002942,2020,10000,Breakthru Beverage Group,0,10000
N00002942,2020,6250,Alakai Defense Systems,0,6250
N00002942,2020,6000,Van Scoyoc Assoc,0,6000
N00002942,2020,5800,Amscot Financial,0,5800
N00002942,2020,5800,Bluewater Partners,0,5800
N00002942,2020,5800,Cc1 Companies,0,5800
N00002942,2020,5800,Charles Rutenberg Realty,0,5800
N00002942,2020,5800,Joel M Weissman PA,0,5800
N00002942,2020,5800,Lombardi Properties,0,5800
N00002942,2020,5800,"Panza, Maurer & Maynard",0,5800
N00002942,2020,28000,Southern Glazer's Wine & Spirits,0,28000
N00002942,2020,22405,Morgan & Morgan,0,22405
N00002942,2020,535,L3Harris Technologies,20000,20535
N00002942,2020,19000,Breakthru Beverage Group,0,19000
N00002942,2020,17700,Blackstone Group,0,17700
N00002942,2020,7500,Service Employees International Union,10000,17500
N00002942,2020,16800,Seminole Tribe of Florida,0,16800
N00002942,2020,15900,"Panza, Maurer & Maynard",0,15900
N00002942,2020,0,Operating Engineers Union,15000,15000
N00002942,2020,4250,General Dynamics,10000,14250
N00003028,2022,22900,McWane Inc,0,22900
N00003028,2022,15350,American Israel Public Affairs Cmte,2100,17450
N00003028,2022,7000,Drummond Co,10000,17000
N00003028,2022,6000,"Maynard, Cooper & Gale",10000,16000
N00003028,2022,5800,General Atomics,10000,15800
N00003028,2022,13200,Parker Towing,0,13200
N00003028,2022,2500,Dai-Ichi Life,10000,12500
N00003028,2022,2500,Southern Co,10000,12500
N00003028,2022,11600,Hunt Companies,0,11600
N00003028,2022,1557,Honeywell International,10000,11557
N00003028,2022,38700,McWane Inc,0,38700
N00003028,2022,22400,Collazo Enterprises,0,22400
N00003028,2022,4309,Southern Co,10000,14309
N00003028,2022,800,Leidos Inc,13000,13800
N00003028,2022,3200,"Maynard, Cooper & Gale",10000,13200
N00003028,2022,11200,Dese Research,0,11200
N00003028,2022,1000,Balch & Bingham,10000,11000
N00003028,2022,5600,Sierra Nevada Corp,5000,10600
N00003028,2022,250,Boeing Co,10000,10250
N00003028,2022,0,AbbVie Inc,10000,10000
N00003028,2020,22900,McWane Inc,0,22900
N00003028,2020,15350,American Israel Public Affairs Cmte,2100,17450
N00003028,2020,7000,Drummond Co,10000,17000
N00003028,2020,6000,"Maynard, Cooper & Gale",10000,16000
N00003028,2020,5800,General Atomics,10000,15800
N00003028,2020,13200,Parker Towing,0,13200
N00003028,2020,2500,Dai-Ichi Life,10000,12500
N00003028,2020,2500,Southern Co,10000,12500
N00003028,2020,11600,Hunt Companies,0,11600
N00003028,2020,1557,Honeywell International,10000,11557
N00003028,2020,38700,McWane Inc,0,38700
N00003028,2020,22400,Collazo Enterprises,0,22400
N00003028,2020,4309,Southern Co,10000,14309
N00003028,2020,800,Leidos Inc,13000,13800
N00003028,2020,3200,"Maynard, Cooper & Gale",10000,13200
N00003028,2020,11200,Dese Research,0,11200
N00003028,2020,1000,Balch & Bingham,10000,11000
N00003028,2020,5600,Sierra Nevada Corp,5000,10600
N00003028,2020,250,Boeing Co,10000,10250
N00003028,2020,0,AbbVie Inc,10000,10000
N00003062,2020,44800,Collazo Enterprises,0,44800
N00003062,2020,42000,Brett Robinson Real Estate,0,42000
N00003062,2020,30750,Radiance Technologies,5000,35750
N00003062,2020,22400,Bryant Bank,0,22400
N00003062,2020,18100,"Carr, Riggs & Ingram",0,18100
N00003062,2020,16800,Scott Bridge Co,0,16800
N00003062,2020,15700,BGR Group,0,15700
N00003062,2020,15000,Gulf Distributing Holdings,0,15000
N00003062,2020,14000,Sealy Realty,0,14000
N00003062,2020,13775,State of Alabama,0,13775
N00003132,2022,11600,HCA Inc,5000,16600
N00003132,2022,14350,Vanderbilt University Medical Center,0,14350
N00003132,2022,8700,Tvv Capital,0,8700
N00003132,2022,2900,Transdigm Group,5000,7900
N00003132,2022,0,American Federation of State/Cnty/Munic Employees,7500,7500
N00003132,2022,6450,Vanderbilt University,0,6450
N00003132,2022,0,Raytheon Technologies,6000,6000
N00003132,2022,5800,COLDWELL Banker Segroves-Neese Real Es,0,5800
N00003132,2022,5800,Curb Records,0,5800
N00003132,2022,5800,Lifepoint,0,5800
N00003132,2022,500,L3Harris Technologies,15000,15500
N00003132,2022,15200,Central Distributors,0,15200
N00003132,2022,13250,Vanderbilt University,0,13250
N00003132,2022,250,UBS AG,10000,10250
N00003132,2022,0,Ball Corp,10000,10000
N00003132,2022,0,Blue Dog PAC,10000,10000
N00003132,2022,0,Caterpillar Inc,10000,10000
N00003132,2022,0,Home Depot,10000,10000
N00003132,2022,0,Lockheed Martin,10000,10000
N00003132,2022,0,National Auto Dealers Assn,10000,10000
N00003132,2020,11600,HCA Inc,5000,16600
N00003132,2020,14350,Vanderbilt University Medical Center,0,14350
N00003132,2020,8700,Tvv Capital,0,8700
N00003132,2020,2900,Transdigm Group,5000,7900
N00003132,2020,0,American Federation of State/Cnty/Munic Employees,7500,7500
N00003132,2020,6450,Vanderbilt University,0,6450
N00003132,2020,0,Raytheon Technologies,6000,6000
N00003132,2020,5800,COLDWELL Banker Segroves-Neese Real Es,0,5800
N00003132,2020,5800,Curb Records,0,5800
N00003132,2020,5800,Lifepoint,0,5800
N00003132,2020,500,L3Harris Technologies,15000,15500
N00003132,2020,15200,Central Distributors,0,15200
N00003132,2020,13250,Vanderbilt University,0,13250
N00003132,2020,250,UBS AG,10000,10250
N00003132,2020,0,Ball Corp,10000,10000
N00003132,2020,0,Blue Dog PAC,10000,10000
N00003132,2020,0,Caterpillar Inc,10000,10000
N00003132,2020,0,Home Depot,10000,10000
N00003132,2020,0,Lockheed Martin,10000,10000
N00003132,2020,0,National Auto Dealers Assn,10000,10000
N00003142,2020,500,Cmi,0,500
N00003142,2020,250,Jenkins Masonry,0,250
N00003142,2020,100,Lincoln County Gop,0,100
N00003142,2020,100,Marshall County Gop,0,100
N00003225,2022,5000,Service Employees International Union,10000,15000
N00003225,2022,11600,Flh Co,0,11600
N00003225,2022,0,American Crystal Sugar,10000,10000
N00003225,2022,0,Carpenters & Joiners Union,10000,10000
N00003225,2022,0,Communications Workers of America,10000,10000
N00003225,2022,0,Crawford Group,10000,10000
N00003225,2022,0,FedEx Corp,10000,10000
N00003225,2022,0,Honeywell International,10000,10000
N00003225,2022,0,Machinists/Aerospace Workers Union,10000,10000
N00003225,2022,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000
N00003225,2022,0,United Auto Workers,15000,15000
N00003225,2022,2500,FedEx Corp,10000,12500
N00003225,2022,11200,Franklin L Haney Co,0,11200
N00003225,2022,0,American Crystal Sugar,10000,10000
N00003225,2022,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00003225,2022,0,International Brotherhood of Electrical Workers,10000,10000
N00003225,2022,0,Machinists/Aerospace Workers Union,10000,10000
N00003225,2022,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000
N00003225,2022,0,Crawford Group,9000,9000
N00003225,2022,0,National Assn of Realtors,8000,8000
N00003225,2020,5000,Service Employees International Union,10000,15000
N00003225,2020,11600,Flh Co,0,11600
N00003225,2020,0,American Crystal Sugar,10000,10000
N00003225,2020,0,Carpenters & Joiners Union,10000,10000
N00003225,2020,0,Communications Workers of America,10000,10000
N00003225,2020,0,Crawford Group,10000,10000
N00003225,2020,0,FedEx Corp,10000,10000
N00003225,2020,0,Honeywell International,10000,10000
N00003225,2020,0,Machinists/Aerospace Workers Union,10000,10000
N00003225,2020,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000
N00003225,2020,0,United Auto Workers,15000,15000
N00003225,2020,2500,FedEx Corp,10000,12500
N00003225,2020,11200,Franklin L Haney Co,0,11200
N00003225,2020,0,American Crystal Sugar,10000,10000
N00003225,2020,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00003225,2020,0,International Brotherhood of Electrical Workers,10000,10000
N00003225,2020,0,Machinists/Aerospace Workers Union,10000,10000
N00003225,2020,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000
N00003225,2020,0,Crawford Group,9000,9000
N00003225,2020,0,National Assn of Realtors,8000,8000
N00003288,2022,2785,Microsoft Corp,7500,10285
N00003288,2022,0,Air Line Pilots Assn,10000,10000
N00003288,2022,0,Altria Group,10000,10000
N00003288,2022,0,American Crystal Sugar,10000,10000
N00003288,2022,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00003288,2022,0,American Waterways Operators,10000,10000
N00003288,2022,0,AT&T Inc,10000,10000
N00003288,2022,0,Deloitte LLP,10000,10000
N00003288,2022,0,Laborers Union,10000,10000
N00003288,2022,0,Land O'Lakes,10000,10000
N00003288,2022,25926,McDonald's Corp,0,25926
N00003288,2022,9250,Osi Systems,10000,19250
N00003288,2022,7250,Leidos Inc,10000,17250
N00003288,2022,16500,Astrophysics Inc,0,16500
N00003288,2022,5000,Service Employees International Union,10000,15000
N00003288,2022,0,Seafarers International Union,12500,12500
N00003288,2022,960,Bayer AG,10000,10960
N00003288,2022,5350,"Brownstein, Hyatt et al",5000,10350
N00003288,2022,250,National Rural Electric Cooperative Assn,10000,10250
N00003288,2022,0,Air Line Pilots Assn,10000,10000
N00003288,2020,2785,Microsoft Corp,7500,10285
N00003288,2020,0,Air Line Pilots Assn,10000,10000
N00003288,2020,0,Altria Group,10000,10000
N00003288,2020,0,American Crystal Sugar,10000,10000
N00003288,2020,0,American Federation of State/Cnty/Munic Employees,10000,10000
N00003288,2020,0,American Waterways Operators,10000,10000
N00003288,2020,0,AT&T Inc,10000,10000
N00003288,2020,0,Deloitte LLP,10000,10000
N00003288,2020,0,Laborers Union,10000,10000
N00003288,2020,0,Land O'Lakes,10000,10000
N00003288,2020,25926,McDonald's Corp,0,25926
N00003288,2020,9250,Osi Systems,10000,19250
N00003288,2020,7250,Leidos Inc,10000,17250
N00003288,2020,16500,Astrophysics Inc,0,16500
N00003288,2020,5000,Service Employees International Union,10000,15000
N00003288,2020,0,Seafarers International Union,12500,12500
N00003288,2020,960,Bayer AG,10000,10960
N00003288,2020,5350,"Brownstein, Hyatt et al",5000,10350
N00003288,2020,250,National Rural Electric Cooperative Assn,10000,10250
N00003288,2020,0,Air Line Pilots Assn,10000,10000
N00003295,2020,55564,University of California,0,55564
N00003295,2020,49890,Alphabet Inc,0,49890
N00003295,2020,32800,Apple Inc,0,32800
N00003295,2020,27881,Microsoft Corp,0,27881
N00003295,2020,25773,Amazon.com,0,25773
N00003295,2020,25051,US Government,0,25051
N00003295,2020,21229,Walt Disney Co,0,21229
N00003295,2020,18338,AT&T Inc,0,18338
N00003295,2020,17200,University of Mississippi,0,17200
